no,fps
342,9.919997729492707
343,10.039167628065506
344,8.785115398390978
345,10.352701898845094
346,9.297143452461437
347,10.91246464893498
348,10.321671231595706
349,10.341853113919806
350,10.281694076810503
351,10.42337609407695
352,10.755590886361597
353,10.636236150945502
354,10.75242001640689
355,10.105295619910374
356,10.589377054478067
357,10.363573468802814
358,10.975055407714429
359,10.97195474462102
360,10.60782959911178
361,10.844243582219212
362,9.930425765148485
363,9.844466820167254
364,9.978668988668346
365,9.499778037489016
366,9.462764217370607
367,8.798273196579117
368,9.71652685982482
369,10.100452970314912
370,9.687934383668907
371,9.783819845205716
372,10.292416947638609
373,9.5357815977756
374,10.077616530514176
375,10.812569926013767
376,10.651876006318538
377,9.604763104261604
378,9.691516032358168
379,10.30313689847454
380,10.093306990925345
381,10.45916756646227
382,7.980015258722871
383,5.952558960690981
384,11.272525948581226
