number,gpu_usage,mem_usage
184,99.6,83.89447902676032
185,99.6,83.84661598321595
186,99.6,83.79099419876846
187,99.0,83.91843676049501
188,98.2,83.84493841761528
189,47.2,83.85453199589415
190,16.6,83.87319491320171
191,99.5,83.85977438839627
192,99.6,83.90066504991282
193,99.6,83.84478114584022
194,99.1,84.01479193468398
195,28.8,83.90648410559017
196,99.6,83.91020620426669
197,99.3,83.89851566898695
198,99.5,83.89951172356234
199,99.5,83.8768645879532
200,99.5,83.83518756756133
201,94.7,83.88037699092962
202,67.4,83.78171516403971
203,22.4,83.73390454442037
204,32.0,83.84441417836507
205,99.6,83.72913396724343
206,99.5,83.73605392534623
207,88.1,83.73484817507074
208,42.0,83.77521459733708
209,36.5,83.75178110285259
210,99.6,83.81353648652757
211,96.5,83.58585938016047
212,99.4,83.62612095457676
213,99.4,83.63948905545718
214,70.9,83.63183516240407
215,23.6,83.79319600361936
216,29.7,83.67356460672096
217,61.6,83.65238534101239
218,47.5,83.65794227706463
219,99.3,83.79387751464462
220,99.3,83.87597338122784
221,99.4,83.64378781730892
222,99.7,83.814584965028
223,86.5,83.83167516458492
224,35.7,83.80603986524955
225,99.5,83.69306630682884
226,99.3,83.73206970704462
227,46.6,83.79492599314506
228,99.5,83.9696025113157
229,99.5,83.69914748213131
230,63.7,83.83429636083596
231,99.4,83.83854269876268
232,93.3,83.74286903559899
233,77.8,83.83854269876268
234,37.6,83.79377266679458
235,99.7,83.70286958080781
236,99.3,83.81909342257983
237,99.6,83.70874106041019
238,99.4,83.66910857309415
239,42.3,83.77170219436066
240,42.0,83.87031159732554
241,99.4,83.83345757803563
242,71.9,83.71193891983648
243,99.7,83.71482223571265
244,99.3,83.72740397771774
245,53.3,83.80147898377271
246,25.2,83.71676192093844
247,99.4,83.9240985443973
248,99.6,83.841792982114
249,31.1,83.74774446062597
250,99.4,83.77112553118542
251,98.9,83.79744234154607
252,90.8,83.76619768223343
253,16.2,83.93023214362478
254,16.9,83.88226425223037
255,92.9,83.92367915299714
256,99.5,83.80336624507346
257,99.7,83.78182001188975
258,98.6,83.79969657032198
259,96.6,83.7493171783766
260,99.3,83.65422017838813
261,99.3,83.46344951523596
262,99.4,83.49396023959831
263,99.3,83.47797094246684
264,99.3,83.51880918005835
265,99.5,83.57878215028262
266,99.7,83.62360460617575
267,99.6,83.37820821315148
268,90.1,83.39671385868397
269,99.6,83.47236158248957
270,99.1,83.36788069992231
271,18.9,83.6670116160933
272,99.0,83.46601828756201
273,95.1,83.38654361722986
274,99.7,83.30277018504597
275,84.9,83.45401320873215
276,99.4,83.3369505841598
277,99.5,83.29076510621611
278,99.4,83.60452229746804
279,99.6,83.43922966187617
280,99.6,83.44048783607668
281,92.0,83.5273018559118
282,99.6,83.26586374183104
283,99.3,83.65726076603937
284,74.6,83.48960905382154
285,56.3,83.47996305161764
286,99.6,83.34182600918678
287,99.6,83.37438126662494
288,99.4,83.49479902239865
289,99.3,83.52819306263716
290,99.0,83.50318685040203
291,99.0,83.32332036365429
292,99.7,83.4539083608821
293,99.6,83.28562756156404
294,99.5,83.40017383773537
295,99.1,83.37249400532417
296,99.5,83.53500817288992
297,51.7,83.19918050920407
298,93.2,83.22188006873826
299,47.3,83.37820821315148
300,50.0,83.32541732065512
301,98.9,83.29883839066939
302,93.1,83.39126177048176
303,90.3,83.47461581126548
304,99.4,83.14098995243053
305,99.3,83.31881190610247
306,99.1,83.31346466575029
307,39.1,83.4563722853581
308,85.3,83.25574592430195
309,99.3,83.32111855880339
310,99.3,83.3579725780933
311,99.1,83.21511738241053
312,99.4,83.33883784546056
313,99.3,83.38701543255505
314,91.5,83.35288745736624
315,41.5,83.14853899763358
316,27.4,83.13532816852825
317,99.0,83.76908099810959
318,99.4,83.25501198935166
319,99.5,83.28945450809059
320,99.4,83.30539138129703
321,99.0,83.20452774955623
322,99.7,83.16154013103885
323,99.2,83.1970311282782
324,70.7,83.24793475947378
325,99.0,83.1567171299369
326,76.8,83.1609110439386
327,99.3,83.24195843202136
328,99.1,83.3288248757815
329,99.6,83.46234861281052
330,92.5,83.14775263875826
331,97.2,83.31398890500051
332,99.4,83.27325551525904
333,99.6,83.21862978538694
334,99.3,83.24866869442408
335,99.2,83.25763318560271
336,99.6,83.29448720489262
337,99.4,83.26287557810484
338,99.1,83.30104019552027
339,94.3,83.2425350951966
340,26.3,83.15755591273724
341,22.3,83.31440829640067
342,99.4,83.5194382671586
343,99.0,83.52724943198677
344,64.8,83.28153849541238
345,35.5,83.1602295329133
346,99.6,83.47744670321663
347,50.8,83.39089480300662
348,99.1,83.508009851504
349,72.9,83.36793312384732
350,99.4,83.18439696234809
351,99.4,83.53710512989075
352,99.4,83.28908754061544
353,79.8,83.14848657370855
354,59.9,83.16468556654011
355,99.2,83.6059377434436
356,98.9,83.52688246451162
357,99.3,83.27288854778388
358,33.9,83.29239024789177
359,99.1,83.48127364974317
360,84.6,83.68006517342359
361,99.7,83.34643931458864
362,99.4,83.39105207478168
363,99.5,83.39666143475894
364,99.4,83.23514332176862
365,99.5,83.19100237690076
366,99.6,83.22444884106429
367,28.5,83.50968741710467
368,99.4,83.24662416134827
369,99.7,83.18224758142222
370,99.1,83.6314157710039
371,99.3,83.57123310507957
372,99.0,83.41736888514232
373,99.6,83.20269291218048
374,99.6,83.73474332722071
375,99.5,83.43005547499746
376,99.3,83.49285933717286
377,13.1,83.37369975559966
378,98.8,83.60268746009228
379,99.4,83.67697216184735
380,26.4,83.56064347222528
381,99.6,83.30722621867277
382,34.2,83.48510059626972
383,47.8,83.42753912659644
384,99.1,83.32919184325665
