number,gpu_usage,mem_usage
280,98.5,85.26075908755158
281,38.7,85.12335605210306
282,63.3,84.98338424567517
283,99.0,85.21095638488997
284,99.1,85.12104940061137
285,99.1,85.32691804624521
286,98.9,85.23727318145431
287,98.8,85.05829799525773
288,99.0,85.18888592402624
289,83.9,84.99696203513764
290,80.7,85.35989267779695
291,99.3,85.17661873200223
292,94.4,85.25326247020357
293,39.7,85.13069539775846
294,98.8,85.17787690554314
295,79.9,85.43601217702292
296,99.1,85.11449641341905
297,84.1,85.22668355415152
298,98.6,85.26783631371929
299,97.8,85.16901726685914
300,89.4,85.33006348009752
301,46.6,85.12576755138984
302,49.1,85.15077375051573
303,48.0,85.15171738067141
304,98.9,85.24026134361401
305,32.1,85.3226717105446
306,47.4,85.36880474037851
307,55.7,85.45441296505895
308,99.3,85.42138590960967
309,18.4,85.22993383579892
310,81.7,85.33698343457262
311,98.9,85.12948964811507
312,36.8,85.32209504767168
313,47.6,85.32010293956522
314,99.0,85.41540958529026
315,98.6,85.41672018272874
316,33.9,85.23501895386015
317,20.4,85.26998569351835
318,99.0,85.37352289115698
319,98.8,85.46128049563649
320,15.3,85.28068016861621
321,89.5,85.56528950835296
322,98.9,85.53451668049784
323,25.9,85.24854431942511
324,46.9,85.2082827661155
325,98.8,85.2928949367427
326,98.8,85.41179233636012
327,99.1,85.35858208035849
328,98.5,85.51223652404396
329,64.0,85.3739422823373
330,98.8,85.3009157930661
331,23.9,85.62353245851828
332,98.5,85.7160606376738
333,98.8,85.22018299085676
334,53.2,85.44938027089525
335,99.3,85.4150426180075
336,98.9,85.3098802795452
337,98.5,85.37567227095606
338,99.1,85.30222639050457
339,99.0,85.595957488413
340,98.9,85.36922413155882
341,99.2,85.29168918709932
342,27.0,85.38793946298007
343,98.8,85.25677487133865
344,67.7,85.44188365354724
345,99.0,85.51795072887566
346,98.9,85.36503021975574
347,98.9,85.40146482854503
348,98.9,85.3908227773447
349,98.8,85.5029050702821
350,98.9,85.4193938015032
351,29.1,85.61781825368658
352,25.1,85.77760629338405
353,36.1,85.75102737733201
354,44.4,85.80455217671886
355,80.1,85.46012716989065
356,11.4,85.69666379558456
357,66.2,85.67695241011005
358,99.1,85.50133235335593
359,96.1,85.41656291103612
360,33.0,85.60759559366656
361,46.8,85.57939153679082
362,98.7,85.43947215426047
363,98.9,85.7220369619932
364,47.1,85.4937833121104
365,30.4,85.6106361797238
366,28.5,85.51889435903135
367,59.9,85.64691351682046
368,75.6,85.66662490229497
369,47.3,85.78494563903945
370,96.3,85.65315196062755
371,98.7,85.63118634755891
